id	pin	a1	stt	a1a	a2	a2a1	a2a2	a2a3	a2a4	a2a5	a2a6	a3	a4a	a4b	a4c	a4d	a4e	a4f	a4g	a4h	a4i	a4j	a5	a5a	a6_1	a6_2	a6_3	lead_staff1	lead_staff2	lead_staff3	lead_non	other_staff1	other_staff2	other_staff3	other_non	rr	university	firm	other	total	a8	a8a	a8b	b1a	b1b	b1c	b1d	b2a_1	b2a_2	b2a_3	b2a_4	b2a_5	b2a_6	b2b_1	b2b_2	b2b_3	b2b_4	b2b_5	b2b_6	b2c_1	b2c_2	b2c_3	b2c_4	b2c_5	b2c_6	b2d_1	b2d_2	b2d_3	b2d_4	b2d_5	b2d_6	b3a	b3a1	b3a2	b3b	b3b1	b3b2	b3c	b3c1	b3c2	b3d	b3d1	b3d2	b3e	b3e1	b3e2	b3f	b3f1	b3f2	b3g	b3g1	b3g2	b3h	b3h1	b3h2	c1	c1a1	c1a2	c1a3	c1b	c2	c2a1	c2a2	c2a3	c2a4	c2a5	c2a6	c2a7	c2b	c3	c4a	c4b	c4c	c4d	c5a	c5b	c5c	c5d	c6	c7	c8	c9a	c9b	c9c	c9d	c9e	c10	c11	c12	c13	c14	c14a	c15	c16_hourly	c16_daily	c16_weekly	c16_monthly	c16_partday	c16_partweek	c16_hs	c16_prek	c16_mhs	c16_other	c16_in	c16_td	c16_ps	c16_sa	c16_sasy	c16_sas	c16_none	c16a_in	c16a_td	c16a_ps	c16a_sa	non_st	c17	c18	c18a	c19a	c19b	c19c	c19d	c19e	c20a	c20b	c20c	c20d	c20e	c20f	c20g	c20h	c20i	c20j	c20k	c20l	c20m	c20n	c20o	c20p	c20q	c20r	c20s	c20t	c20u	c20v	c20w	c20x	d1a	d1b	d1c	d1d	d1e	d1f	d1g	d2	d2a1	d2a2	d2a3	d2a4	d2a5	d2a6	d2a7	d3_county	d3_zip	d3_region	d3_state	d3_other	d3_in	d3_td	d3_ps	d3_sa	d3_sasy	d3_sas	d3_none	d3_center	d3_family	d3_group	d3_inhome	d3_ffn	d3_sacenter	d3_saact	d3_hourly	d3_daily	d3_weekly	d3_monthly	d4a	d4b	d4c	d4d	d4e	d4f	d4g	d5	d6	d7	d8	d9	d9a	d9a2	d10	e1a	e1b	e1c	e1d	e2a	e2b	e2c	e2d	e2e	e2f	f1	f2	f2a	f3	f4a	f4b	f4c	f4d	f4e	f4f	f4g	f4h	f4i	f4a1	f4a2	f4a3	f6_county	f6_zip	f6_region	f6_state	f6_other	f6_in	f6_td	f6_ps	f6_sa	f6_sasy	f6_sas	f6_none	f6_center	f6_family	f6_group	f6_inhome	f6_sacenter	f6_saact	f6_special	f6c1	f7a	f7b	f7c	f7d	f7e	f8
147219706	MI1	1	Michigan	0	1	 	 	 	 	 	 	20050815	1	1	1	1	1	9	1	1	1	1	0	 	9	9	9	 	 	 	 	 	 	 	 	 	 	 	 	999999	1	999999	1	1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	18368	3	1	32210	3	1	39287	3	0	 	 	1	99999	3	0	 	 	2	99999	3	0	 	 	1	1	1	-1	 	0	-1	-1	-1	-1	-1	-1	-1	 	0	4972	1685	114	3173	-1	1	 	 	20050429	 	 	-1	-1	 	 	 	 	 	 	1	1	 	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	-1	-1	1	1	1	1	1	0	0	 	 	-1	-1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	0	1	1	0	1	1	1	1	-1	-1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	 	 	1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	20010101	0	 	0	0	1	0	0	0	0	0	1	1	 	 	 	9	9	1	9	9	1	1	9	9	-1	-1	-1	1	1	1	1	1	0	1	1	1	-1	-1	-1	-1	1
141342567	MN2	1	Minnesota	1	1	1	0	0	1	1	0	20040915	1	1	3	3	3	3	5	1	5	1	0	 	4	4	3	116000	2100	 	 	 	 	 	 	44583	 	95000	 	257683	1	57900006	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	11000	1	0	 	 	0	 	 	0	 	 	0	 	 	1	99999	 	1	99999	1	1	99999	1	2	-1	-1	-1	1	 	-1	-1	-1	-1	-1	-1	-1	 	 	 	 	 	 	-1	-1	 	 	 	2	1	-1	-1	 	1	1	2900	1	20040415	2	1	 	0	1	1	1	0	 	 	0	0	0	 	1	1	1	1	-1	1	-1	1	1	1	1	1	0	 	 	1	-1	1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	1	1	-1	-1	-1	1	3	-1	-1	-1	1	-1	-1	-1	1	0	1	1	0	1	1	1	1	1	1	-1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	1	0	1	0	1	1	1	0	 	 	0	1	-1	-1	1	1	1	1	1	1	1	20050701	0	 	0	1	1	1	1	1	1	0	0	0	B	C	F	1	0	1	1	0	1	1	1	1	1	1	-1	1	1	0	0	0	0	0	1	1	1	1	1	-1	1
153959854	MO1	1	Missouri	0	0	 	 	 	 	 	 	20050401	1	1	1	1	9	1	1	1	1	1	0	 	4	4	4	4956	4956	3136	3200	 	 	 	 	 	 	 	 	16248	1	1618259	0	1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4206	1	0	 	 	0	 	 	0	 	 	0	 	 	0	 	 	0	 	 	0	 	 	1	1	-1	-1	 	0	-1	-1	-1	-1	-1	-1	-1	 	0	4206	0	70	1844	-1	-1	 	 	20050115	 	 	-1	-1	 	 	 	 	 	 	3	1	 	1	0	1	0	0	1	0	1	0	0	0	1	1	1	1	-1	-1	1	1	1	1	1	1	1	0	 	-1	-1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	0	1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	0	1	1	0	1	1	1	1	-1	-1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	 	 	1	1	1	-1	-1	1	1	1	1	1	1	19980901	0	 	0	1	1	1	1	1	1	1	1	1	B	C	E	1	0	1	1	0	1	1	1	1	-1	-1	1	1	1	1	0	0	0	0	1	-1	-1	-1	-1	-1	0
149578319	MS1	1	Mississippi	0	0	 	 	 	 	 	 	20050215	1	1	1	1	9	1	1	1	1	1	0	 	4	4	4	999999	999999	999999	1500	 	 	 	 	 	 	 	 	1500	1	999999	0	1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1746	1	1	1436	3	0	 	 	2	 	 	0	 	 	1	99999	3	2	99999	3	0	 	 	1	1	-1	-1	 	0	-1	-1	-1	-1	-1	-1	-1	 	0	3182	99999	99999	99999	-1	-1	1	 	20050115	 	 	-1	-1	 	 	 	 	 	 	3	1	 	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	-1	1	1	1	1	1	0	 	 	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1	9	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	 	 	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19990115	0	 	0	0	0	1	0	0	0	0	0	0	 	 	 	0	0	0	1	0	1	1	1	1	1	1	-1	1	1	1	0	1	1	1	1	-1	-1	-1	-1	-1	0
143402582	MT2	1	Montana	1	1	1	1	1	1	1	1	20050705	1	1	3	3	3	1	1	1	1	1	1	2	5	5	5	60	40	20	1200	 	 	 	 	1450	 	 	 	2770	1	3057847	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	3	1227	1	0	 	 	0	 	 	0	 	 	0	 	 	0	 	 	2	99999	1	0	 	 	2	-1	-1	-1	1	 	-1	-1	-1	-1	-1	-1	-1	 	 	 	 	 	 	-1	-1	 	 	 	2	0	-1	-1	 	 	1	0	1	20050705	1	1	 	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	-1	-1	1	1	0	1	1	0	0	 	 	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	0	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	0	0	1	1	0	1	0	1	1	-1	-1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	 	 	1	1	-1	-1	-1	1	1	1	-1	-1	1	20040701	0	 	2	1	1	1	1	1	1	1	1	1	B	C	E	0	0	1	1	0	1	0	1	1	-1	-1	1	1	1	1	0	1	0	0	1	-1	-1	-1	-1	1	0
148631489	NC2	1	North Carolina	1	1	0	0	0	0	0	1	20050630	1	1	4	4	9	4	4	1	4	1	1	2	5	5	4	 	 	 	 	 	 	 	 	 	238453	 	 	238453	1	11286493	1	1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	8695	1	0	 	 	0	 	 	2	 	 	0	 	 	1	99999	1	1	99999	1	1	99999	1	1	1	1	-1	 	1	1	-1	-1	-1	-1	-1	-1	20	0	8695	147	959	7589	-1	1	 	 	20050630	 	 	-1	-1	 	 	 	 	 	 	2	1	 	1	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	-1	1	1	1	1	0	0	 	 	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	1	1	1	-1	1	1	2	-1	-1	-1	-1	1	1	-1	1	0	1	1	0	1	1	1	1	1	1	-1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	1	1	0	0	0	 	 	1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	20030401	0	 	0	1	1	1	1	1	1	1	1	1	E	C	D	1	0	1	1	0	1	1	1	1	1	1	-1	1	1	0	1	0	0	0	1	1	1	-1	-1	-1	1
144351408	NE2	1	Nebraska	1	1	1	0	0	0	1	0	20050526	1	1	1	1	1	1	1	1	1	1	0	 	5	5	5	3100	750	1500	 	 	 	 	 	 	 	 	 	5350	0	 	 	1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3910	3	0	 	 	0	 	 	0	 	 	0	 	 	1	1	3	2	99999	3	0	 	 	1	-1	1	-1	 	0	-1	-1	-1	-1	-1	-1	-1	 	0	1245	99999	99999	896	-1	-1	 	 	20050210	 	 	-1	-1	 	 	 	 	 	 	9	2	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	-1	1	1	1	1	0	1	0	 	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	1	1	1	1	1	1	-1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	 	 	1	1	1	-1	-1	-1	-1	-1	1	-1	1	20050701	2	4	0	1	1	1	1	1	1	1	1	1	C	B	I	1	0	1	0	0	1	1	1	1	-1	-1	1	1	1	1	0	0	0	0	1	-1	-1	-1	-1	-1	0
144912150	NH2	1	New Hampshire	0	0	 	 	 	 	 	 	20031105	6	6	3	6	9	6	6	6	6	3	1	2	5	5	5	 	 	 	 	 	 	 	 	 	 	 	58179	58179	1	800000	1	1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1160	1	0	 	 	0	 	 	2	 	 	0	 	 	0	 	 	0	 	 	0	 	 	1	1	1	-1	 	1	1	-1	-1	-1	-1	-1	-1	15	0	1160	196	22	931	-1	1	1	1	20031105	 	 	-1	-1	 	 	 	 	 	 	4	2	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	-1	-1	1	1	1	1	1	1	0	 	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	0	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	0	0	1	0	0	1	1	1	1	1	-1	-1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	 	 	1	1	1	-1	1	1	1	1	1	-1	-1	20050701	0	 	0	0	1	1	0	1	1	1	1	1	E	C	I	0	0	0	1	0	1	1	1	1	1	-1	-1	0	0	0	0	0	0	0	1	-1	-1	-1	-1	-1	0
143591828	NJ1	1	New Jersey	0	0	 	 	 	 	 	 	20050527	1	1	9	4	4	9	1	1	1	1	0	 	4	5	4	8000	4000	1000	 	 	 	 	 	 	16550	 	 	28550	1	2794215	9	1	-1	1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	3	3063	2	1	4088	2	0	 	 	2	 	 	0	 	 	0	 	 	0	 	 	0	 	 	1	1	1	-1	 	0	-1	-1	-1	-1	-1	-1	-1	 	1	1663	19	578	1066	-1	1	 	 	20050315	 	 	-1	-1	 	 	 	 	 	 	2	1	 	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	-1	1	-1	1	1	1	1	0	0	 	 	1	-1	1	-1	1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	0	1	1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	0	0	1	1	1	1	1	1	1	-1	1	-1	1	1	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	1	1	0	1	0	0	 	 	1	1	1	-1	-1	1	1	-1	1	1	1	20050701	0	 	0	0	1	1	0	1	0	0	0	1	I	E	C	0	0	0	1	0	1	1	1	1	1	1	-1	1	1	1	1	0	0	0	1	-1	1	-1	1	1	1
185628721	NY1	1	New York	2	1	0	0	0	0	1	1	20050615	1	1	5	5	9	5	1	1	1	1	0	 	5	5	5	12000	 	 	10000	 	 	 	 	 	 	35000	 	57000	1	18320000	1	1	-1	-1	-1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	20565	3	0	 	 	0	 	 	0	 	 	0	 	 	0	 	 	2	99999	3	0	 	 	1	1	1	-1	 	1	1	-1	-1	-1	-1	-1	-1	20	1	4827	1546	4582	4827	-1	1	 	 	20050715	 	 	-1	-1	 	 	 	 	 	 	2	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	0	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	9	1	1	1	1	-1	-1	1	1	1	1	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	 	 	1	-1	1	-1	-1	1	1	-1	-1	-1	1	20051001	2	4	2	0	0	0	1	0	0	0	0	0	D	D	D	0	0	1	0	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	0	1	1	1	1	-1	-1	-1	0
143508429	OH2	1	Ohio	0	0	 	 	 	 	 	 	20040630	1	4	4	4	9	4	4	4	4	1	1	2	4	4	3	 	 	 	 	 	 	 	 	 	257000	 	 	257000	0	 	 	1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	11935	1	0	 	 	0	 	 	0	 	 	0	 	 	0	 	 	0	 	 	0	 	 	1	1	-1	-1	 	1	1	-1	-1	-1	-1	-1	-1	7	0	11935	0	0	4739	-1	1	 	 	20040515	 	 	-1	-1	 	 	 	 	 	 	2	1	 	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	0	 	1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	0	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	1	1	1	1	1	1	-1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	0	 	 	0	1	1	-1	-1	1	1	1	-1	-1	-1	20050701	2	4	0	0	1	1	1	1	1	1	1	1	B	E	G	0	0	1	0	0	1	1	1	1	1	-1	-1	1	1	1	0	1	0	0	1	1	1	-1	1	1	0
144570227	OK2	1	Oklahoma	1	0	 	 	 	 	 	 	20050515	1	1	4	4	9	4	4	4	4	4	0	 	4	4	4	10000	 	 	 	 	 	 	 	 	70000	 	 	80000	1	1985000	1	1	-1	-1	-1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	4249	3	0	 	 	0	 	 	2	 	 	0	 	 	0	 	 	1	99999	3	1	99999	3	1	-1	1	-1	 	0	-1	-1	-1	-1	-1	-1	-1	 	0	4249	180	1178	2891	1	1	1	 	20050401	 	 	-1	-1	 	 	 	 	 	 	3	1	 	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	-1	-1	1	1	1	1	1	0	0	 	 	1	1	1	1	-1	1	-1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	1	1	-1	-1	1	-1	2	-1	-1	-1	-1	-1	1	-1	1	0	1	1	0	1	1	1	1	-1	-1	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	1	1	1	9	1	1	0	0	0	 	 	1	-1	1	-1	1	1	1	1	1	1	-1	20011001	1	 	2	1	1	1	1	1	1	1	1	1	D	A	F	0	0	1	0	0	1	1	1	1	-1	-1	1	1	1	1	1	1	0	1	0	-1	-1	-1	-1	1	1
139716444	OR2	1	Oregon	1	0	 	 	 	 	 	 	20040815	4	9	9	3	3	3	4	4	4	2	1	1	5	5	5	 	 	 	 	180	180	180	 	5900	9531	 	 	15977	1	3700000	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	2	6687	1	1	800	1	0	 	 	1	1292	 	0	 	 	0	 	 	1	99999	1	2	1	1	2	-1	-1	-1	1	 	-1	-1	-1	-1	-1	-1	-1	 	 	 	 	 	 	-1	-1	 	 	 	2	1	-1	1	 	 	 	.07	1	20040101	3	2	0	1	1	1	1	1	 	 	1	1	1	 	1	1	1	1	1	1	-1	0	0	0	0	0	0	 	 	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	-1	-1	0	1	1	1	-1	-1	1	1	3	-1	-1	1	1	-1	-1	-1	0	1	1	1	0	1	1	1	1	1	1	-1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	 	 	1	1	1	-1	-1	1	1	1	1	-1	1	19991115	0	 	0	1	1	1	0	1	0	1	0	1	B	C	E	0	0	1	0	0	1	1	1	1	1	1	-1	1	1	1	0	1	0	1	1	-1	-1	-1	-1	-1	0
152406920	PA2	1	Pennsylvania	0	0	 	 	 	 	 	 	20050110	1	1	3	1	1	1	1	1	1	1	1	1	4	4	4	5000	1000	 	 	 	 	 	 	 	 	 	 	6000	1	12000000	1	1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	9000	1	0	 	 	0	 	 	2	 	 	0	 	 	0	 	 	0	 	 	0	 	 	1	1	-1	1	 	0	-1	-1	-1	-1	-1	-1	-1	 	1	9184	3480	0	5704	-1	1	1	 	20050215	 	 	-1	-1	 	 	 	 	 	 	3	1	 	1	0	0	1	0	1	0	1	0	0	0	1	1	1	1	1	1	-1	1	1	1	0	0	0	 	 	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	1	0	0	1	0	1	1	1	1	1	1	-1	1	1	1	0	0	1	9	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	 	 	1	1	-1	1	1	1	1	1	1	1	-1	20050701	2	4	0	1	1	1	1	1	1	1	1	1	E	C	D	1	0	0	0	9	1	1	1	1	1	1	-1	1	1	1	0	0	0	1	0	-1	1	-1	-1	-1	0
187189099	RI1	1	Rhode Island	2	1	1	0	0	0	1	0	20041231	1	1	4	4	4	4	4	4	4	1	1	2	3	9	4	 	 	 	 	 	 	 	 	 	14000	 	 	14000	1	272375	1	1	-1	-1	-1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1793	1	0	 	 	0	 	 	2	 	 	0	 	 	0	 	 	2	1	1	2	1	1	1	1	-1	-1	 	0	-1	-1	-1	-1	-1	-1	-1	 	1	1793	919	0	874	1	-1	 	 	20041231	 	 	-1	-1	 	 	 	 	 	 	7	1	 	1	0	0	1	0	1	1	0	0	0	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	0	 	1	1	1	1	1	1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	0	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1	0	1	1	1	1	1	1	-1	1	9	9	1	0	9	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	 	 	1	1	1	-1	1	1	1	1	1	-1	1	20040104	2	4	2	0	1	1	1	1	0	1	0	1	G	D	B	0	0	0	1	9	1	1	1	1	1	1	-1	1	1	1	1	1	0	0	1	-1	-1	-1	-1	-1	1
148865259	SC2	1	South Carolina	1	0	 	 	 	 	 	 	20040415	4	4	4	4	4	4	4	1	1	4	0	 	4	3	4	0	0	0	0	0	0	0	0	 	11871	 	 	11871	1	1023874	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	99999	1	0	 	 	0	 	 	1	99999	1	1	99999	1	1	99999	1	1	99999	1	0	 	 	1	-1	1	-1	 	0	-1	-1	-1	-1	-1	-1	-1	 	0	99999	99999	99999	99999	-1	-1	 	 	20040315	 	 	-1	-1	 	 	 	 	 	 	3	1	 	0	0	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	-1	1	0	1	1	1	0	 	 	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1	1	1	1	1	1	1	1	-1	1	1	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	9	0	0	0	0	0	 	 	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20051001	1	 	1	0	0	0	1	0	1	1	1	0	D	G	H	1	0	0	0	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	1
155864717	TN1	1	Tennesse	0	1	1	0	0	0	1	0	20050601	1	1	1	1	1	1	4	4	4	1	0	 	4	4	4	 	 	 	 	 	 	 	 	 	22000	 	 	22000	1	4800000	1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4800	1	0	 	 	0	 	 	2	 	 	0	 	 	0	 	 	0	 	 	0	 	 	1	1	-1	-1	 	0	-1	-1	-1	-1	-1	-1	-1	 	0	4800	0	0	4800	-1	-1	 	1	20050601	 	 	-1	-1	 	 	 	 	 	 	4	1	 	1	0	0	1	0	1	1	0	0	0	0	1	1	1	1	1	1	-1	1	1	1	1	1	0	1	.5	1	1	1	1	1	-1	-1	-1	-1	-1	1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	0	-1	1	-1	1	1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	0	1	1	1	1	1	1	-1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	 	 	1	1	-1	-1	1	1	-1	-1	-1	1	20050701	2	4	0	0	1	1	1	1	1	1	1	1	E	C	D	1	0	0	1	0	1	1	1	1	1	1	-1	1	1	1	0	1	0	0	0	-1	-1	-1	-1	-1	1
147284325	TX3	1	Texas	0	0	 	 	 	 	 	 	20041031	4	4	4	4	9	4	4	4	4	1	0	 	4	5	5	4000	3000	 	 	 	 	 	 	 	344938	 	 	351938	1	1700000	1	1	-1	-1	-1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	18830	3	0	 	 	0	 	 	2	 	 	0	 	 	0	 	 	0	 	 	0	 	 	1	-1	1	-1	 	1	1	-1	-1	-1	-1	-1	-1	50	1	4370	208	1755	2231	-1	1	 	 	20041015	 	 	-1	-1	 	 	 	 	 	 	3	2	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	0	 	1	1	-1	1	-1	1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	1	1	1	-1	0	1	1	1	-1	-1	-1	-1	3	1	-1	-1	-1	-1	1	-1	0	0	1	1	0	1	1	1	1	1	1	-1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	1	1	 	-1	1	-1	-1	-1	-1	-1	-1	-1	1	20030123	0	 	0	1	1	1	0	1	1	0	1	1	I	E	C	0	0	1	0	0	1	1	1	1	1	1	-1	1	1	1	0	1	0	0	0	-1	-1	-1	-1	-1	0
